age,sex,smoker,smoker_code,age_sq,log_income
1.1708022900769635,male,Former,2,1.370778002449462,0.6097655716208943
0.3585973264931793,male,Current,3,0.12859204256805584,1.0224509277025458
1.3332432827937204,male,Former,2,1.7775376511145764,1.706564623164823
1.3873902803659726,female,Never,1,1.924851790053972,1.791759469228055
0.4668913216376839,male,Former,2,0.2179875062205832,1.7561322915849038
0.7376263094989453,female,Never,1,0.5440925724650337,1.791759469228055
-0.2911666443738481,male,Former,2,0.08477801479592692,1.791759469228055
0.4668913216376839,female,Current,3,0.2179875062205832,0.3920420877760237
0.9542142997879544,male,Current,3,0.910524929919816,0.7884573603642702
-1.1575186055298845,female,Never,1,1.3398493221478485,1.791759469228055
1.5498312730827295,male,Never,1,2.401976975025234,1.791759469228055
-0.7784896225241186,female,Never,1,0.6060460923777446,1.1314021114911006
-0.8326366200963708,male,Former,2,0.6932837411255082,0.25464221837358075
-1.5906945861079027,male,Never,1,2.530309266272992,0.4574248470388754
-0.5077546346628572,female,Never,1,0.2578147690216116,1.1052568313867783
0.14200933620417017,male,Never,1,0.020166651569149034,1.791759469228055
-1.3199595982466414,female,Never,1,1.7422933410034351,0.5247285289349821
-1.04922461038538,male,Never,1,1.1008722830383524,1.1817271953786161
-0.670195627379614,male,Never,1,0.44916217895875443,1.007957920399979
-0.9950776128131277,male,Never,1,0.9901794555218728,1.144222799920162
-1.3199595982466414,male,Never,1,1.7422933410034351,0.37156355643248307
0.5751853167821884,male,Former,2,0.3308381486418265,1.4085449700547104
0.5210383192099362,female,Former,2,0.2714809300851153,1.791759469228055
0.14200933620417017,female,Never,1,0.020166651569149034,1.1568811967920856
-1.4824005909633982,male,Current,3,2.197511512088632,1.1052568313867783
-0.5619016322351095,male,Current,3,0.3157334443084802,0.48858001481867097
-0.670195627379614,male,Never,1,0.44916217895875443,1.56234630490025
1.1708022900769635,female,Current,3,1.370778002449462,1.235471471385307
1.4956842755104771,male,Former,2,2.237071452009301,0.7323678937132266
-0.2370196468015958,male,Never,1,0.056178312969953216,1.1085626195212777
0.683479311926693,female,Never,1,0.4671439698317857,1.791759469228055
0.4127443240654316,female,Current,3,0.17035787704823002,0.8285518175661483
0.9542142997879544,female,Current,3,0.910524929919816,0.7975071958841881
0.7917733070711975,female,Former,2,0.6269049697904608,1.791759469228055
0.3585973264931793,female,Never,1,0.12859204256805584,1.1052568313867783
-0.6160486298073617,female,Former,2,0.37951591428752784,0.6097655716208943
1.7664192633717386,male,Former,2,3.1202370140107556,1.791759469228055
1.3332432827937204,male,Never,1,1.7775376511145764,1.791759469228055
-0.8326366200963708,male,Never,1,0.6932837411255082,1.4516138272405332
-0.8867836176686231,female,Never,1,0.7863851845654507,0.3852624007906449
1.3332432827937204,female,Never,1,1.7775376511145764,0.5766133643039938
1.7664192633717386,male,Former,2,3.1202370140107556,1.3862943611198906
-1.1575186055298845,female,Never,1,1.3398493221478485,1.4929040961781488
0.4668913216376839,female,Current,3,0.2179875062205832,0.5364933705145685
-1.3199595982466414,male,Never,1,1.7422933410034351,1.247032293786383
-0.2370196468015958,female,Never,1,0.056178312969953216,1.5173226235262947
0.9542142997879544,male,Current,3,0.910524929919816,0.9242589015233319
0.8459203046434498,female,Current,3,0.715581161808067,1.1568811967920856
1.279096285221468,male,Former,2,1.6360873068673591,0.8960880245566356
1.062508294932459,female,Never,1,1.1289238768002812,1.172482137234565
0.9000673022157021,female,Current,3,0.810121148517852,0.5709795465857378
0.5210383192099362,female,Current,3,0.2714809300851153,1.184789984909162
0.7917733070711975,male,Former,2,0.6269049697904608,0
0.3585973264931793,female,Former,2,0.12859204256805584,1.791759469228055
0.7376263094989453,female,Current,3,0.5440925724650337,1.5107219394949427
0.3585973264931793,female,Current,3,0.12859204256805584,1.5706970841176697
-0.07457865408483895,male,Never,1,0.005561975645106065,0.6931471805599453
-0.18287264922934351,male,Never,1,0.03344240583615851,1.0260415958332743
0.3585973264931793,male,Never,1,0.12859204256805584,1.6582280766035324
-1.5365475885356505,female,Never,1,2.360978491834723,0.8960880245566356
-0.670195627379614,male,Never,1,0.44916217895875443,1.791759469228055
1.2249492876492158,female,Never,1,1.5005007573123212,1.0750024230289759
0.6293323143544407,male,Former,2,0.39605916189071655,1.0367368849500223
-1.211665603102137,male,Never,1,1.4681335337408652,1.1052568313867783
-0.4536076370906049,male,Current,3,0.20575988842692194,0.4762341789963716
-1.211665603102137,male,Never,1,1.4681335337408652,1.791759469228055
0.6293323143544407,male,Never,1,0.39605916189071655,0.0295588022415444
1.2249492876492158,male,Former,2,1.5005007573123212,1.5706970841176697
-1.265812600674389,male,Current,3,1.6022815400260604,0.5007752879124893
-0.9409306152408754,female,Never,1,0.8853504226975722,0.8878912573524571
1.279096285221468,female,Never,1,1.6360873068673591,0.6259384308664953
0.08786233863191789,male,Never,1,0.007719790549869811,0.6205764877251099
1.3873902803659726,male,Former,2,1.924851790053972,1.791759469228055
-0.12872565165709124,male,Never,1,0.016570293394542798,1.791759469228055
-0.12872565165709124,female,Never,1,0.016570293394542798,1.1052568313867783
-0.9950776128131277,male,Never,1,0.9901794555218728,0.6259384308664953
-0.18287264922934351,male,Current,3,0.03344240583615851,1.3164082336557241
0.7376263094989453,female,Never,1,0.5440925724650337,1.791759469228055
0.19615633377642244,male,Former,2,0.03847730728060725,0.7030975114131134
0.9000673022157021,male,Never,1,0.810121148517852,1.791759469228055
0.5751853167821884,male,Former,2,0.3308381486418265,1.6956156086751528
0.3585973264931793,male,Never,1,0.12859204256805584,1.791759469228055
1.6039782706549817,female,Never,1,2.5727462927333455,1.4085449700547104
0.9542142997879544,male,Never,1,0.910524929919816,0.9593502213346021
1.658125268227234,female,Former,2,2.7493794051336367,0.5766133643039938
1.0083612973602067,female,Never,1,1.0167925060139593,1.706564623164823
1.7122722657994862,female,Former,2,2.9318763122261062,1.5282278570085572
0.5210383192099362,female,Never,1,0.2714809300851153,1.430311246536665
-1.3199595982466414,male,Current,3,1.7422933410034351,1.3190856114264407
-1.4824005909633982,male,Current,3,2.197511512088632,1.1052568313867783
-0.020431656512586667,male,Former,2,4.1745258784832515e-4,1.6467336971777973
0.033715341059665616,female,Current,3,0.0011367242227695743,1.5706970841176697
-0.5077546346628572,female,Never,1,0.2578147690216116,1.1052568313867783
0.3585973264931793,male,Current,3,0.12859204256805584,0.8919980393051105
-0.12872565165709124,male,Never,1,0.016570293394542798,0
1.1708022900769635,male,Former,2,1.370778002449462,1.791759469228055
0.9000673022157021,male,Never,1,0.810121148517852,1.0986122886681098
-1.5906945861079027,male,Never,1,2.530309266272992,1.791759469228055
-0.9950776128131277,female,Never,1,0.9901794555218728,1.791759469228055
-0.5077546346628572,female,Never,1,0.2578147690216116,1.4036429994545037
-1.211665603102137,male,Never,1,1.4681335337408652,1.6770965609079151
1.658125268227234,male,Never,1,2.7493794051336367,1.0612565021243408
0.304450328920927,male,Current,3,0.09269000278006063,0.7030975114131134
0.033715341059665616,male,Never,1,0.0011367242227695743,1.3937663759585917
1.7664192633717386,female,Former,2,3.1202370140107556,1.1568811967920856
1.7664192633717386,female,Never,1,3.1202370140107556,1.4609379041156565
1.6039782706549817,male,Never,1,2.5727462927333455,1.791759469228055
-1.1575186055298845,male,Never,1,1.3398493221478485,1.1052568313867783
1.7664192633717386,female,Never,1,3.1202370140107556,1.3987168811184478
1.062508294932459,female,Never,1,1.1289238768002812,0.8501509293696101
-0.07457865408483895,male,Former,2,0.005561975645106065,1.2781522025001875
0.033715341059665616,male,Current,3,0.0011367242227695743,0.8241754429663494
1.7664192633717386,male,Never,1,3.1202370140107556,1.430311246536665
-1.3199595982466414,female,Never,1,1.7422933410034351,1.1052568313867783
-0.9950776128131277,female,Never,1,0.9901794555218728,0
0.4127443240654316,male,Never,1,0.17035787704823002,1.1052568313867783
-0.9409306152408754,female,Never,1,0.8853504226975722,1.1600209167967532
-0.9950776128131277,male,Never,1,0.9901794555218728,1.791759469228055
-0.07457865408483895,female,Former,2,0.005561975645106065,0.9042181506398859
0.5210383192099362,female,Never,1,0.2714809300851153,1.2584609896100056
-0.020431656512586667,female,Never,1,4.1745258784832515e-4,1.1052568313867783
0.9000673022157021,female,Current,3,0.810121148517852,0.7975071958841881
1.7664192633717386,female,Never,1,3.1202370140107556,1.791759469228055
-0.9950776128131277,male,Never,1,0.9901794555218728,1.1052568313867783
0.7376263094989453,female,Current,3,0.5440925724650337,0.49469624183610705
1.4956842755104771,male,Former,2,2.237071452009301,0.9669838461896731
0.4668913216376839,male,Former,2,0.2179875062205832,1.1052568313867783
-0.9950776128131277,female,Never,1,0.9901794555218728,1.791759469228055
0.9000673022157021,male,Current,3,0.810121148517852,0.8197798314933114
-0.8867836176686231,female,Current,3,0.7863851845654507,0.058268908123975775
0.3585973264931793,male,Current,3,0.12859204256805584,0.49469624183610705
1.4956842755104771,female,Former,2,2.237071452009301,1.0116009116784799
-0.670195627379614,female,Never,1,0.44916217895875443,1.724550719534605
-0.2911666443738481,male,Former,2,0.08477801479592692,1.1052568313867783
0.14200933620417017,female,Never,1,0.020166651569149034,1.7526720805200082
-1.428253593391146,female,Never,1,2.039908327034721,1.742219023667919
-0.4536076370906049,female,Never,1,0.20575988842692194,1.6428726885203377
1.7664192633717386,female,Never,1,3.1202370140107556,1.1052568313867783
-1.5365475885356505,female,Never,1,2.360978491834723,0.43178241642553783
0.7917733070711975,male,Former,2,0.6269049697904608,1.1249295969854831
0.7917733070711975,male,Current,3,0.6269049697904608,0.039220713153281295
1.658125268227234,male,Never,1,2.7493794051336367,1.1052568313867783
0.033715341059665616,female,Never,1,0.0011367242227695743,1.1052568313867783
1.1166552925047113,male,Former,2,1.2469190422787824,0.7323678937132266
-1.1575186055298845,male,Current,3,1.3398493221478485,1.7351891177396608
-0.07457865408483895,male,Never,1,0.005561975645106065,1.791759469228055
-1.5906945861079027,female,Never,1,2.530309266272992,0.6471032420585385
1.279096285221468,male,Former,2,1.6360873068673591,1.4036429994545037
0.6293323143544407,male,Former,2,0.39605916189071655,1.4060969884160703
1.1166552925047113,female,Never,1,1.2469190422787824,1.791759469228055
0.6293323143544407,male,Former,2,0.39605916189071655,1.791759469228055
0.5210383192099362,female,Former,2,0.2714809300851153,0.6931471805599453
0.3585973264931793,female,Former,2,0.12859204256805584,0.8285518175661483
-0.07457865408483895,female,Never,1,0.005561975645106065,1.7351891177396608
-1.5906945861079027,female,Never,1,2.530309266272992,0
0.4127443240654316,male,Former,2,0.17035787704823002,0.6259384308664953
-0.9409306152408754,female,Current,3,0.8853504226975722,0.4382549309311553
0.8459203046434498,male,Former,2,0.715581161808067,1.791759469228055
0.14200933620417017,female,Never,1,0.020166651569149034,1.791759469228055
0.304450328920927,female,Never,1,0.09269000278006063,1.275362800412609
0.2503033313486747,female,Current,3,0.06265175768424444,0.8458682675776092
0.033715341059665616,male,Never,1,0.0011367242227695743,1.1786549963416462
0.9000673022157021,male,Former,2,0.810121148517852,0.8415671856782186
-0.7243426249518663,female,Never,1,0.52467223832216,1.169381359556317
1.3332432827937204,female,Current,3,1.7775376511145764,1.4398351280479205
0.9000673022157021,male,Former,2,0.810121148517852,0.9321640810304452
0.4668913216376839,male,Never,1,0.2179875062205832,1.4350845252893227
0.4668913216376839,female,Never,1,0.2179875062205832,1.791759469228055
-0.670195627379614,male,Never,1,0.44916217895875443,1.1085626195212777
0.9000673022157021,female,Never,1,0.810121148517852,1.791759469228055
0.9000673022157021,male,Former,2,0.810121148517852,1.791759469228055
0.033715341059665616,female,Former,2,0.0011367242227695743,0.8754687373538999
1.6039782706549817,male,Former,2,2.5727462927333455,1.6956156086751528
-0.7243426249518663,female,Never,1,0.52467223832216,1.791759469228055
0.9000673022157021,male,Never,1,0.810121148517852,1.1052568313867783
-0.9950776128131277,male,Never,1,0.9901794555218728,1.3937663759585917
1.1166552925047113,male,Never,1,1.2469190422787824,1.2612978709452054
1.6039782706549817,female,Former,2,2.5727462927333455,1.0612565021243408
0.304450328920927,male,Never,1,0.09269000278006063,0.7884573603642702
-0.2911666443738481,male,Never,1,0.08477801479592692,0.8109302162163288
1.2249492876492158,female,Never,1,1.5005007573123212,0.9745596399981308
-1.265812600674389,female,Current,3,1.6022815400260604,0.8878912573524571
-0.7243426249518663,male,Former,2,0.52467223832216,0.7561219797213337
0.9542142997879544,female,Former,2,0.910524929919816,0.708035793053696
-0.9409306152408754,male,Current,3,0.8853504226975722,0.5128236264286637
0.033715341059665616,female,Never,1,0.0011367242227695743,1.791759469228055
-0.39946063951835264,female,Never,1,0.15956880252441127,0.9669838461896731
-0.5077546346628572,female,Current,3,0.2578147690216116,0.2468600779315258
-1.3199595982466414,male,Never,1,1.7422933410034351,0.8458682675776092
0.2503033313486747,male,Former,2,0.06265175768424444,0.76080582903376
-0.5077546346628572,male,Current,3,0.2578147690216116,1.5706970841176697
0.304450328920927,male,Current,3,0.09269000278006063,1.1568811967920856
1.6039782706549817,male,Never,1,2.5727462927333455,1.791759469228055
0.7376263094989453,female,Never,1,0.5440925724650337,0.8241754429663494
-1.1575186055298845,male,Never,1,1.3398493221478485,1.6601310267496185
0.7917733070711975,female,Never,1,0.6269049697904608,0.7929925155296614
0.033715341059665616,male,Current,3,0.0011367242227695743,0.712949807856125
-0.020431656512586667,female,Former,2,4.1745258784832515e-4,1.7351891177396608
1.7664192633717386,female,Former,2,3.1202370140107556,1.791759469228055
-0.8326366200963708,male,Never,1,0.6932837411255082,0.7929925155296614
-0.5077546346628572,male,Never,1,0.2578147690216116,1.791759469228055
-1.04922461038538,female,Never,1,1.1008722830383524,1.1969481893889715
0.8459203046434498,female,Never,1,0.715581161808067,1.1052568313867783
1.7664192633717386,male,Former,2,3.1202370140107556,1.1817271953786161
-0.2370196468015958,male,Former,2,0.056178312969953216,0.9745596399981308
-0.12872565165709124,female,Never,1,0.016570293394542798,1.275362800412609
0.5751853167821884,female,Current,3,0.3308381486418265,1.1085626195212777
0.14200933620417017,female,Current,3,0.020166651569149034,1.1410330045520618
-0.5077546346628572,male,Former,2,0.2578147690216116,0.6205764877251099
-1.211665603102137,female,Never,1,1.4681335337408652,0.1906203596086497
1.062508294932459,male,Never,1,1.1289238768002812,0.173953307123438
-0.2370196468015958,male,Never,1,0.056178312969953216,1.5727739280625088
0.9000673022157021,female,Never,1,0.810121148517852,1.791759469228055
0.4668913216376839,male,Never,1,0.2179875062205832,1.791759469228055
-1.5365475885356505,female,Never,1,2.360978491834723,1.1052568313867783
0.5210383192099362,male,Never,1,0.2714809300851153,1.791759469228055
1.0083612973602067,male,Former,2,1.0167925060139593,1.791759469228055
0.3585973264931793,male,Never,1,0.12859204256805584,1.791759469228055
-1.04922461038538,female,Never,1,1.1008722830383524,1.791759469228055
-0.7243426249518663,female,Never,1,0.52467223832216,0.36464311358790924
1.062508294932459,male,Current,3,1.1289238768002812,1.4398351280479205
0.19615633377642244,male,Never,1,0.03847730728060725,1.791759469228055
-1.1575186055298845,male,Never,1,1.3398493221478485,0.29266961396282004
0.2503033313486747,female,Current,3,0.06265175768424444,1.1052568313867783
-1.1033716079576323,male,Former,2,1.217428905247011,0.6780335427498971
-0.8326366200963708,male,Current,3,0.6932837411255082,0.5653138090500605
0.7376263094989453,male,Current,3,0.5440925724650337,0
-1.5906945861079027,male,Never,1,2.530309266272992,1.0402767116551463
1.7664192633717386,female,Former,2,3.1202370140107556,0.7227059828014898
1.4956842755104771,female,Never,1,2.237071452009301,0.8628899551470398
-0.4536076370906049,female,Former,2,0.20575988842692194,1.1052568313867783
0.683479311926693,male,Former,2,0.4671439698317857,0.6043159668533296
0.9000673022157021,male,Never,1,0.810121148517852,1.4655675420143985
-1.3199595982466414,male,Never,1,1.7422933410034351,1.791759469228055
1.2249492876492158,female,Never,1,1.5005007573123212,1.791759469228055
-0.5619016322351095,female,Never,1,0.3157334443084802,0.44468582126144574
-0.9409306152408754,male,Current,3,0.8853504226975722,0.412109650826833
-0.8867836176686231,male,Never,1,0.7863851845654507,0.883767540168595
0.8459203046434498,male,Current,3,0.715581161808067,1.1052568313867783
-0.34531364194610037,female,Never,1,0.1192415113140796,0.636576829071551
0.304450328920927,female,Current,3,0.09269000278006063,1.791759469228055
-1.04922461038538,male,Never,1,1.1008722830383524,1.1939224684724346
-1.5365475885356505,male,Never,1,2.360978491834723,1.0885619528146082
1.0083612973602067,male,Former,2,1.0167925060139593,1.007957920399979
0.033715341059665616,male,Former,2,0.0011367242227695743,0.5481214085096876
-0.2911666443738481,male,Former,2,0.08477801479592692,0.15700374880966475
-0.12872565165709124,female,Former,2,0.016570293394542798,1.6582280766035324
-0.8867836176686231,female,Never,1,0.7863851845654507,1.791759469228055
-1.1575186055298845,female,Never,1,1.3398493221478485,1.6174060820832772
0.08786233863191789,male,Former,2,0.007719790549869811,0.8628899551470398
-0.12872565165709124,male,Never,1,0.016570293394542798,1.791759469228055
1.4956842755104771,female,Never,1,2.237071452009301,1.631199404215613
-0.7243426249518663,male,Never,1,0.52467223832216,1.4929040961781488
0.9000673022157021,female,Current,3,0.810121148517852,0.7030975114131134
-0.9409306152408754,male,Former,2,0.8853504226975722,1.791759469228055
0.7376263094989453,female,Never,1,0.5440925724650337,1.791759469228055
-0.2370196468015958,male,Former,2,0.056178312969953216,1.1052568313867783
-0.6160486298073617,female,Never,1,0.37951591428752784,0.8878912573524571
-1.5906945861079027,female,Never,1,2.530309266272992,0.12221763272424921
-0.2370196468015958,female,Never,1,0.056178312969953216,1.3297240096314962
0.4668913216376839,male,Never,1,0.2179875062205832,0.708035793053696
0.14200933620417017,female,Never,1,0.020166651569149034,1.791759469228055
-1.4824005909633982,male,Never,1,2.197511512088632,0.712949807856125
0.5210383192099362,male,Current,3,0.2714809300851153,0.49469624183610705
-0.6160486298073617,male,Former,2,0.37951591428752784,1.1474024528375417
-0.39946063951835264,female,Never,1,0.15956880252441127,1.4036429994545037
-0.8326366200963708,female,Never,1,0.6932837411255082,0.9858167945227653
1.0083612973602067,male,Never,1,1.0167925060139593,1.791759469228055
0.033715341059665616,male,Current,3,0.0011367242227695743,0.6205764877251099
0.8459203046434498,male,Former,2,0.715581161808067,1.6174060820832772
1.1166552925047113,female,Former,2,1.2469190422787824,0.5709795465857378
-0.8867836176686231,female,Never,1,0.7863851845654507,1.1474024528375417
-1.3199595982466414,male,Never,1,1.7422933410034351,0.7884573603642702
-0.7243426249518663,female,Current,3,0.52467223832216,0.9593502213346021
1.279096285221468,female,Former,2,1.6360873068673591,1.275362800412609
0.08786233863191789,female,Former,2,0.007719790549869811,1.430311246536665
-0.39946063951835264,male,Never,1,0.15956880252441127,0.9593502213346021
0.4127443240654316,male,Never,1,0.17035787704823002,1.791759469228055
1.1166552925047113,female,Never,1,1.2469190422787824,0.8197798314933114
0.4668913216376839,female,Former,2,0.2179875062205832,1.791759469228055
0.683479311926693,male,Former,2,0.4671439698317857,1.1052568313867783
0.08786233863191789,male,Never,1,0.007719790549869811,1.4816045409242156
-1.5906945861079027,female,Never,1,2.530309266272992,1.3987168811184478
-1.3741065958188936,male,Current,3,1.8881689366729881,0.23111172096338664
1.0083612973602067,female,Current,3,1.0167925060139593,0.30010459245033805
-1.5365475885356505,male,Never,1,2.360978491834723,1.5830939370944985
-0.12872565165709124,male,Current,3,0.016570293394542798,0.9669838461896731
-0.2911666443738481,male,Never,1,0.08477801479592692,1.1600209167967532
0.5210383192099362,female,Never,1,0.2714809300851153,0.7178397931503169
-1.3741065958188936,male,Never,1,1.8881689366729881,1.3862943611198906
-1.5365475885356505,female,Never,1,2.360978491834723,1.1908875647772805
-0.020431656512586667,female,Never,1,4.1745258784832515e-4,1.6582280766035324
1.7664192633717386,male,Never,1,3.1202370140107556,1.791759469228055
-0.2370196468015958,male,Never,1,0.056178312969953216,1.1052568313867783
-1.4824005909633982,male,Never,1,2.197511512088632,0.636576829071551
0.3585973264931793,female,Never,1,0.12859204256805584,0.12221763272424921
0.683479311926693,male,Former,2,0.4671439698317857,1.1052568313867783
-0.34531364194610037,female,Never,1,0.1192415113140796,0.6205764877251099
1.3873902803659726,male,Current,3,1.924851790053972,0.6205764877251099
-0.5077546346628572,male,Never,1,0.2578147690216116,1.3506671834767394
-0.34531364194610037,female,Former,2,0.1192415113140796,1.791759469228055
-0.39946063951835264,female,Never,1,0.15956880252441127,0.5128236264286637
1.7664192633717386,male,Former,2,3.1202370140107556,1.0224509277025458
0.7917733070711975,female,Never,1,0.6269049697904608,1.1908875647772805
-0.18287264922934351,female,Never,1,0.03344240583615851,0.8197798314933114
-1.4824005909633982,female,Never,1,2.197511512088632,1.791759469228055
-1.5365475885356505,female,Never,1,2.360978491834723,0.09531017980432487
-0.39946063951835264,female,Former,2,0.15956880252441127,1.4539530095937054
0.5210383192099362,male,Former,2,0.2714809300851153,1.3056264580524357
-0.5077546346628572,male,Never,1,0.2578147690216116,0.44468582126144574
0.8459203046434498,female,Never,1,0.715581161808067,1.1600209167967532
0.683479311926693,female,Current,3,0.4671439698317857,0.7654678421395714
0.5210383192099362,male,Never,1,0.2714809300851153,1.791759469228055
1.062508294932459,female,Never,1,1.1289238768002812,0.5933268452777344
0.08786233863191789,male,Current,3,0.007719790549869811,1.791759469228055
1.279096285221468,female,Never,1,1.6360873068673591,1.5933085305042167
0.4668913216376839,male,Former,2,0.2179875062205832,0.3987761199573678
0.6293323143544407,female,Never,1,0.39605916189071655,1.791759469228055
